#             E [au]      sigma_0 [au^2]      sigma_1 [au^2]      sigma_2 [au^2]      sigma_3 [au^2]    sigma_tot [au^2]
    2.400000000000E1   1.559904792410E-1   7.374813108535E-1    1.102463045562E0    1.749040595114E0    3.744975430771E0
    2.405000000000E1   1.568871149315E-1   7.362279359554E-1    1.104531870961E0    1.744585203133E0    3.742232124982E0
    2.410000000000E1   1.577765053918E-1   7.349694654011E-1    1.106547298738E0    1.740163586084E0    3.739456855614E0
    2.415000000000E1   1.586585816804E-1   7.337061024713E-1    1.108509454066E0    1.735776044888E0    3.736650183106E0
    2.420000000000E1   1.595332764878E-1   7.324380473152E-1    1.110418468282E0    1.731422865378E0    3.733812657463E0
    2.425000000000E1   1.604005240856E-1   7.311654970204E-1    1.112274478795E0    1.727104318069E0    3.730944817970E0
    2.430000000000E1   1.612602603350E-1   7.298886456994E-1    1.114077629010E0    1.722820657921E0    3.728047192966E0
    2.435000000000E1   1.621124227202E-1   7.286076845620E-1    1.115828068231E0    1.718572124168E0    3.725120299682E0
    2.440000000000E1   1.629569502858E-1   7.273228019907E-1    1.117525951579E0    1.714358940147E0    3.722164644003E0
    2.445000000000E1   1.637937836887E-1   7.260341836216E-1    1.119171439896E0    1.710181313166E0    3.719180720372E0
    2.450000000000E1   1.646228651452E-1   7.247420124146E-1    1.120764699665E0    1.706039434389E0    3.716169011614E0
    2.455000000000E1   1.654441384362E-1   7.234464687428E-1    1.122305902928E0    1.701933478766E0    3.713129988873E0
    2.460000000000E1   1.662575489385E-1   7.221477304596E-1    1.123795227191E0    1.697863604939E0    3.710064111528E0
    2.465000000000E1   1.670630435690E-1   7.208459729758E-1    1.125232855343E0    1.693829955260E0    3.706971827148E0
    2.470000000000E1   1.678605707967E-1   7.195413693379E-1    1.126618975565E0    1.689832655729E0    3.703853571429E0
    2.475000000000E1   1.686500806638E-1   7.182340902993E-1    1.127953781246E0    1.685871816033E0    3.700709768243E0
    2.480000000000E1   1.694315247331E-1   7.169243043973E-1    1.129237470895E0    1.681947529572E0    3.697540829597E0
    2.485000000000E1   1.702048560948E-1   7.156121780268E-1    1.130470248065E0    1.678059873495E0    3.694347155682E0
    2.490000000000E1   1.709700293942E-1   7.142978755113E-1    1.131652321258E0    1.674208908808E0    3.691129134972E0
    2.495000000000E1   1.717270007676E-1   7.129815591719E-1    1.132783903841E0    1.670394680439E0    3.687887144220E0
    2.500000000000E1   1.724757278930E-1   7.116633893972E-1    1.133865213966E0    1.666617217354E0    3.684621548610E0
    2.505000000000E1   1.732161699330E-1   7.103435247157E-1    1.134896474479E0    1.662876532704E0    3.681332701832E0
    2.510000000000E1   1.739482875388E-1   7.090221218563E-1    1.135877912842E0    1.659172623953E0    3.678020946191E0
    2.515000000000E1   1.746720428787E-1   7.076993358207E-1    1.136809761051E0    1.655505473036E0    3.674686612787E0
    2.520000000000E1   1.753873995855E-1   7.063753199411E-1    1.137692255546E0    1.651875046567E0    3.671330021640E0
    2.525000000000E1   1.760943227338E-1   7.050502259457E-1    1.138525637129E0    1.648281296001E0    3.667951481809E0
    2.530000000000E1   1.767927789260E-1   7.037242040130E-1    1.139310150883E0    1.644724157850E0    3.664551291672E0
    2.535000000000E1   1.774827361701E-1   7.023974028369E-1    1.140046046090E0    1.641203553915E0    3.661129739012E0
    2.540000000000E1   1.781641639202E-1   7.010699696777E-1    1.140733576149E0    1.637719391488E0    3.657687101236E0
    2.545000000000E1   1.788370330891E-1   6.997420504206E-1    1.141372998497E0    1.634271563620E0    3.654223645627E0
    2.550000000000E1   1.795013159909E-1   6.984137896200E-1    1.141964574519E0    1.630859949368E0    3.650739629497E0
    2.555000000000E1   1.801569863795E-1   6.970853305552E-1    1.142508569476E0    1.627484414048E0    3.647235300459E0
    2.560000000000E1   1.808040194011E-1   6.957568152719E-1    1.143005252420E0    1.624144809511E0    3.643710896604E0
    2.565000000000E1   1.814423915890E-1   6.944283846313E-1    1.143454896114E0    1.620840974425E0    3.640166646759E0
    2.570000000000E1   1.820720808882E-1   6.931001783531E-1    1.143857776958E0    1.617572734546E0    3.636602770745E0
    2.575000000000E1   1.826930666085E-1   6.917723350492E-1    1.144214174902E0    1.614339903036E0    3.633019479595E0
    2.580000000000E1   1.833053293974E-1   6.904449922623E-1    1.144524373373E0    1.611142280736E0    3.629416975770E0
    2.585000000000E1   1.839088513205E-1   6.891182865048E-1    1.144788659190E0    1.607979656486E0    3.625795453502E0
    2.590000000000E1   1.845036157352E-1   6.877923532833E-1    1.145007322491E0    1.604851807432E0    3.622155098941E0
    2.595000000000E1   1.850896073476E-1   6.864673271327E-1    1.145180656660E0    1.601758499315E0    3.618496090455E0
    2.600000000000E1   1.856668122022E-1   6.851433416428E-1    1.145308958241E0    1.598699486824E0    3.614818598910E0
    2.605000000000E1   1.862352176333E-1   6.838205294757E-1    1.145392526866E0    1.595674513884E0    3.611122787859E0
    2.610000000000E1   1.867948123019E-1   6.824990223927E-1    1.145431665179E0    1.592683313986E0    3.607408813859E0
    2.615000000000E1   1.873455861428E-1   6.811789512670E-1    1.145426678757E0    1.589725610515E0    3.603676826681E0
    2.620000000000E1   1.878875303647E-1   6.798604461031E-1    1.145377876042E0    1.586801117063E0    3.599926969573E0
    2.625000000000E1   1.884206374664E-1   6.785436360490E-1    1.145285568259E0    1.583909537747E0    3.596159379521E0
    2.630000000000E1   1.889449011917E-1   6.772286494025E-1    1.145150069348E0    1.581050567553E0    3.592374187495E0
    2.635000000000E1   1.894603165060E-1   6.759156136181E-1    1.144971695888E0    1.578223892642E0    3.588571518654E0
    2.640000000000E1   1.899668796633E-1   6.746046553127E-1    1.144750767016E0    1.575429190678E0    3.584751492670E0
    2.645000000000E1   1.904645880920E-1   6.732959002695E-1    1.144487604370E0    1.572666131148E0    3.580914223879E0
    2.650000000000E1   1.909534404438E-1   6.719894734302E-1    1.144182532006E0    1.569934375676E0    3.577059821556E0
    2.655000000000E1   1.914334365881E-1   6.706854989014E-1    1.143835876329E0    1.567233578350E0    3.573188390169E0
    2.660000000000E1   1.919045775365E-1   6.693840999316E-1    1.143447966025E0    1.564563386033E0    3.569300029526E0
    2.665000000000E1   1.923668655327E-1   6.680853989211E-1    1.143019131985E0    1.561923438679E0    3.565394835117E0
    2.670000000000E1   1.928203039457E-1   6.667895173956E-1    1.142549707236E0    1.559313369635E0    3.561472898212E0
    2.675000000000E1   1.932648972935E-1   6.654965760001E-1    1.142040026879E0    1.556732805955E0    3.557534306128E0
    2.680000000000E1   1.937006512547E-1   6.642066944831E-1    1.141490428012E0    1.554181368690E0    3.553579142439E0
    2.685000000000E1   1.941275726230E-1   6.629199916733E-1    1.140901249664E0    1.551658673216E0    3.549607487176E0
    2.690000000000E1   1.945456692839E-1   6.616365854621E-1    1.140272832731E0    1.549164329500E0    3.545619416977E0
    2.695000000000E1   1.949549502765E-1   6.603565927784E-1    1.139605519900E0    1.546697942408E0    3.541615005363E0
    2.700000000000E1   1.953554256832E-1   6.590801295686E-1    1.138899655593E0    1.544259111988E0    3.537594322832E0
    2.705000000000E1   1.957471066777E-1   6.578073107637E-1    1.138155585892E0    1.541847433753E0    3.533557437087E0
    2.710000000000E1   1.961300055145E-1   6.565382502581E-1    1.137373658482E0    1.539462498956E0    3.529504413210E0
    2.715000000000E1   1.965041354619E-1   6.552730608712E-1    1.136554222579E0    1.537103894877E0    3.525435313789E0
    2.720000000000E1   1.968695108794E-1   6.540118543191E-1    1.135697628867E0    1.534771205076E0    3.521350199141E0
    2.725000000000E1   1.972261471135E-1   6.527547411829E-1    1.134804229435E0    1.532464009671E0    3.517249127402E0
    2.730000000000E1   1.975740605364E-1   6.515018308719E-1    1.133874377718E0    1.530181885586E0    3.513132154712E0
    2.735000000000E1   1.979132685387E-1   6.502532315866E-1    1.132908428428E0    1.527924406802E0    3.508999335355E0
    2.740000000000E1   1.982437894732E-1   6.490090502833E-1    1.131906737493E0    1.525691144630E0    3.504850721880E0
    2.745000000000E1   1.985656426793E-1   6.477693926319E-1    1.130869662001E0    1.523481667932E0    3.500686365245E0
    2.750000000000E1   1.988788484868E-1   6.465343629818E-1    1.129797560132E0    1.521295543365E0    3.496506314965E0
    2.755000000000E1   1.991834281421E-1   6.453040643165E-1    1.128690791100E0    1.519132335617E0    3.492310619175E0
    2.760000000000E1   1.994794038437E-1   6.440785982123E-1    1.127549715096E0    1.516991607630E0    3.488099324782E0
    2.765000000000E1   1.997667987298E-1   6.428580648046E-1    1.126374693228E0    1.514872920827E0    3.483872477590E0
    2.770000000000E1   2.000456368186E-1   6.416425627315E-1    1.125166087460E0    1.512775835337E0    3.479630122348E0
    2.775000000000E1   2.003159430764E-1   6.404321891032E-1    1.123924260554E0    1.510699910193E0    3.475372302927E0
    2.780000000000E1   2.005777433209E-1   6.392270394521E-1    1.122649576017E0    1.508644703542E0    3.471099062332E0
    2.785000000000E1   2.008310642572E-1   6.380272076918E-1    1.121342398038E0    1.506609772854E0    3.466810442841E0
    2.790000000000E1   2.010759334663E-1   6.368327860735E-1    1.120003091438E0    1.504594675103E0    3.462506486080E0
    2.795000000000E1   2.013123793567E-1   6.356438651453E-1    1.118632021610E0    1.502598966983E0    3.458187233095E0
    2.800000000000E1   2.015404311832E-1   6.344605336996E-1    1.117229554468E0    1.500622205067E0    3.453852724417E0
    2.805000000000E1   2.017601190489E-1   6.332828787401E-1    1.115796056386E0    1.498663946008E0    3.449503000182E0
    2.810000000000E1   2.019714738399E-1   6.321109854362E-1    1.114331894151E0    1.496723746700E0    3.445138100128E0
    2.815000000000E1   2.021745272519E-1   6.309449370762E-1    1.112837434908E0    1.494801164454E0    3.440758063691E0
    2.820000000000E1   2.023693117811E-1   6.297848150335E-1    1.111313046105E0    1.492895757164E0    3.436362930083E0
    2.825000000000E1   2.025558606696E-1   6.286306987176E-1    1.109759095443E0    1.491007083469E0    3.431952738299E0
    2.830000000000E1   2.027342079621E-1   6.274826655394E-1    1.108175950824E0    1.489134702907E0    3.427527527232E0
    2.835000000000E1   2.029043884216E-1   6.263407908671E-1    1.106563980300E0    1.487278176062E0    3.423087335651E0
    2.840000000000E1   2.030664375587E-1   6.252051479897E-1    1.104923552024E0    1.485437064716E0    3.418632202288E0
    2.845000000000E1   2.032203916199E-1   6.240758080839E-1    1.103255034200E0    1.483610931979E0    3.414162165883E0
    2.850000000000E1   2.033662875445E-1   6.229528401699E-1    1.101558795032E0    1.481799342447E0    3.409677265193E0
    2.855000000000E1   2.035041629813E-1   6.218363110771E-1    1.099835202677E0    1.480001862312E0    3.405177539047E0
    2.860000000000E1   2.036340562801E-1   6.207262854162E-1    1.098084625198E0    1.478218059501E0    3.400663026395E0
    2.865000000000E1   2.037560064501E-1   6.196228255395E-1    1.096307430516E0    1.476447503798E0    3.396133766303E0
    2.870000000000E1   2.038700531696E-1   6.185259915123E-1    1.094503986363E0    1.474689766954E0    3.391589797999E0
    2.875000000000E1   2.039762367667E-1   6.174358410833E-1    1.092674660235E0    1.472944422819E0    3.387031160904E0
    2.880000000000E1   2.040745982037E-1   6.163524296549E-1    1.090819819351E0    1.471211047439E0    3.382457894649E0
    2.885000000000E1   2.041651790908E-1   6.152758102548E-1    1.088939830601E0    1.469489219167E0    3.377870039114E0
    2.890000000000E1   2.042480216289E-1   6.142060335137E-1    1.087035060509E0    1.467778518762E0    3.373267634413E0
    2.895000000000E1   2.043231686321E-1   6.131431476363E-1    1.085105875182E0    1.466078529493E0    3.368650720944E0
    2.900000000000E1   2.043906635050E-1   6.120871983860E-1    1.083152640274E0    1.464388837228E0    3.364019339392E0
    2.905000000000E1   2.044505502284E-1   6.110382290608E-1    1.081175720939E0    1.462709030532E0    3.359373530759E0
    2.910000000000E1   2.045028733472E-1   6.099962804694E-1    1.079175481789E0    1.461038700747E0    3.354713336353E0
    2.915000000000E1   2.045476779753E-1   6.089613909218E-1    1.077152286857E0    1.459377442083E0    3.350038797837E0
    2.920000000000E1   2.045850097551E-1   6.079335962122E-1    1.075106499550E0    1.457724851693E0    3.345349957210E0
    2.925000000000E1   2.046149148654E-1   6.069129296007E-1    1.073038482613E0    1.456080529747E0    3.340646856826E0
    2.930000000000E1   2.046374400031E-1   6.058994218088E-1    1.070948598087E0    1.454444079514E0    3.335929539414E0
    2.935000000000E1   2.046526323701E-1   6.048931010029E-1    1.068837207274E0    1.452815107431E0    3.331198048079E0
    2.940000000000E1   2.046605396775E-1   6.038939927894E-1    1.066704670693E0    1.451193223164E0    3.326452426324E0
    2.945000000000E1   2.046612101076E-1   6.029021202087E-1    1.064551348046E0    1.449578039675E0    3.321692718037E0
    2.950000000000E1   2.046546923206E-1   6.019175037269E-1    1.062377598178E0    1.447969173287E0    3.316918967512E0
    2.955000000000E1   2.046410354388E-1   6.009401612402E-1    1.060183779043E0    1.446366243731E0    3.312131219453E0
    2.960000000000E1   2.046202890337E-1   5.999701080689E-1    1.057970247665E0    1.444768874219E0    3.307329518986E0
    2.965000000000E1   2.045925031128E-1   5.990073569552E-1    1.055737360105E0    1.443176691482E0    3.302513911655E0
    2.970000000000E1   2.045577281235E-1   5.980519180750E-1    1.053485471424E0    1.441589325824E0    3.297684443447E0
    2.975000000000E1   2.045160149181E-1   5.971037990349E-1    1.051214935650E0    1.440006411170E0    3.292841160773E0
    2.980000000000E1   2.044674147580E-1   5.961630048801E-1    1.048926105741E0    1.438427585109E0    3.287984110488E0
    2.985000000000E1   2.044119792985E-1   5.952295381062E-1    1.046619333556E0    1.436852488936E0    3.283113339896E0
    2.990000000000E1   2.043497605760E-1   5.943033986611E-1    1.044294969816E0    1.435280767700E0    3.278228896753E0
    2.995000000000E1   2.042808110099E-1   5.933845839658E-1    1.041953364080E0    1.433712070225E0    3.273330829281E0
    3.000000000000E1   2.042051833703E-1   5.924730889184E-1    1.039594864707E0    1.432146049160E0    3.268419186155E0
    3.005000000000E1   2.041229307844E-1   5.915689059130E-1    1.037219818825E0    1.430582361004E0    3.263494016527E0
    3.010000000000E1   2.040341067116E-1   5.906720248573E-1    1.034828572303E0    1.429020666135E0    3.258555370007E0
    3.015000000000E1   2.039387649519E-1   5.897824331891E-1    1.032421469719E0    1.427460628849E0    3.253603296709E0
    3.020000000000E1   2.038369596148E-1   5.889001158910E-1    1.029998854331E0    1.425901917373E0    3.248637847210E0
    3.025000000000E1   2.037287451291E-1   5.880250555172E-1    1.027561068048E0    1.424344203903E0    3.243659072597E0
    3.030000000000E1   2.036141762124E-1   5.871572322116E-1    1.025108451402E0    1.422787164612E0    3.238667024438E0
    3.035000000000E1   2.034933078738E-1   5.862966237339E-1    1.022641343517E0    1.421230479683E0    3.233661754808E0
    3.040000000000E1   2.033661953992E-1   5.854432054825E-1    1.020160082085E0    1.419673833320E0    3.228643316287E0
    3.045000000000E1   2.032328943432E-1   5.845969505193E-1    1.017665003339E0    1.418116913774E0    3.223611761975E0
    3.050000000000E1   2.030934605128E-1   5.837578296012E-1    1.015156442021E0    1.416559413347E0    3.218567145482E0
    3.055000000000E1   2.029479499734E-1   5.829258112028E-1    1.012634731366E0    1.415001028413E0    3.213509520955E0
    3.060000000000E1   2.027964190191E-1   5.821008615494E-1    1.010100203066E0    1.413441459431E0    3.208438943066E0
    3.065000000000E1   2.026389241695E-1   5.812829446489E-1    1.007553187251E0    1.411880410952E0    3.203355467022E0
    3.070000000000E1   2.024755221698E-1   5.804720223212E-1    1.004994012466E0    1.410317591628E0    3.198259148585E0
    3.075000000000E1   2.023062699646E-1   5.796680542302E-1    1.002423005639E0    1.408752714227E0    3.193150044061E0
    3.080000000000E1   2.021312247074E-1   5.788709979195E-1   9.998404920676E-1    1.407185495625E0    3.188028210320E0
    3.085000000000E1   2.019504437332E-1   5.780808088440E-1   9.972467953916E-1    1.405615656831E0    3.182893704799E0
    3.090000000000E1   2.017639845545E-1   5.772974404094E-1   9.946422375662E-1    1.404042922967E0    3.177746585497E0
    3.095000000000E1   2.015719048604E-1   5.765208440066E-1   9.920271388466E-1    1.402467023290E0    3.172586911004E0
    3.100000000000E1   2.013742624969E-1   5.757509690468E-1   9.894018177649E-1    1.400887691188E0    3.167414740496E0
    3.105000000000E1   2.011711154594E-1   5.749877630016E-1   9.867665911055E-1    1.399304664172E0    3.162230133738E0
    3.110000000000E1   2.009625218930E-1   5.742311714382E-1   9.841217738905E-1    1.397717683882E0    3.157033151104E0
    3.115000000000E1   2.007485400705E-1   5.734811380625E-1   9.814676793548E-1    1.396126496086E0    3.151823853574E0
    3.120000000000E1   2.005292283875E-1   5.727376047564E-1   9.788046189273E-1    1.394530850671E0    3.146602302743E0
    3.125000000000E1   2.003046453605E-1   5.720005116173E-1   9.761329022137E-1    1.392930501644E0    3.141368560835E0
    3.130000000000E1   2.000748496072E-1   5.712697969983E-1   9.734528369751E-1    1.391325207121E0    3.136122690701E0
    3.135000000000E1   1.998398998493E-1   5.705453975510E-1   9.707647291148E-1    1.389714729326E0    3.130864755841E0
    3.140000000000E1   1.995998548939E-1   5.698272482652E-1   9.680688826544E-1    1.388098834580E0    3.125594820393E0
    3.145000000000E1   1.993547736277E-1   5.691152825092E-1   9.653655997181E-1    1.386477293294E0    3.120312949149E0
    3.150000000000E1   1.991047150136E-1   5.684094320773E-1   9.626551805211E-1    1.384849879961E0    3.115019207573E0
    3.155000000000E1   1.988497380763E-1   5.677096272250E-1   9.599379233445E-1    1.383216373144E0    3.109713661790E0
    3.160000000000E1   1.985899018953E-1   5.670157967160E-1   9.572141245258E-1    1.381576555467E0    3.104396378604E0
    3.165000000000E1   1.983252656012E-1   5.663278678610E-1   9.544840784423E-1    1.379930213601E0    3.099067425505E0
    3.170000000000E1   1.980558883611E-1   5.656457665652E-1   9.517480774955E-1    1.378277138253E0    3.093726870675E0
    3.175000000000E1   1.977818293733E-1   5.649694173665E-1   9.490064120928E-1    1.376617124156E0    3.088374782989E0
    3.180000000000E1   1.975031478615E-1   5.642987434821E-1   9.462593706393E-1    1.374949970050E0    3.083011232032E0
    3.185000000000E1   1.972199030632E-1   5.636336668491E-1   9.435072395198E-1    1.373275478669E0    3.077636288101E0
    3.190000000000E1   1.969321542257E-1   5.629741081665E-1   9.407503030878E-1    1.371593456729E0    3.072250022209E0
    3.195000000000E1   1.966399605951E-1   5.623199869392E-1   9.379888436521E-1    1.369903714911E0    3.066852506097E0
    3.200000000000E1   1.963433814102E-1   5.616712215239E-1   9.352231414598E-1    1.368206067840E0    3.061443812234E0
    3.205000000000E1   1.960424758955E-1   5.610277291673E-1   9.324534746909E-1    1.366500334074E0    3.056024013827E0
    3.210000000000E1   1.957373032528E-1   5.603894260489E-1   9.296801194441E-1    1.364786336085E0    3.050593184831E0
    3.215000000000E1   1.954279226547E-1   5.597562273268E-1   9.269033497199E-1    1.363063900240E0    3.045151399941E0
    3.220000000000E1   1.951143932363E-1   5.591280471753E-1   9.241234374213E-1    1.361332856782E0    3.039698734615E0
    3.225000000000E1   1.947967740895E-1   5.585047988315E-1   9.213406523313E-1    1.359593039812E0    3.034235265064E0
    3.230000000000E1   1.944751242547E-1   5.578863946333E-1   9.185552621095E-1    1.357844287269E0    3.028761068266E0
    3.235000000000E1   1.941495027140E-1   5.572727460637E-1   9.157675322791E-1    1.356086440911E0    3.023276221968E0
    3.240000000000E1   1.938199683858E-1   5.566637637911E-1   9.129777262183E-1    1.354319346294E0    3.017780804689E0
    3.245000000000E1   1.934865801147E-1   5.560593577069E-1   9.101861051538E-1    1.352542852749E0    3.012274895725E0
    3.250000000000E1   1.931493966683E-1   5.554594369716E-1   9.073929281512E-1    1.350756813366E0    3.006758575157E0
    3.255000000000E1   1.928084767299E-1   5.548639100505E-1   9.045984520994E-1    1.348961084965E0    3.001231923845E0
    3.260000000000E1   1.924638788889E-1   5.542726847583E-1   9.018029317132E-1    1.347155528081E0    2.995695023441E0
    3.265000000000E1   1.921156616388E-1   5.536856682925E-1   8.990066195181E-1    1.345340006938E0    2.990147956387E0
    3.270000000000E1   1.917638833687E-1   5.531027672761E-1   8.962097658473E-1    1.343514389425E0    2.984590805917E0
    3.275000000000E1   1.914086023532E-1   5.525238877972E-1   8.934126188326E-1    1.341678547078E0    2.979023656061E0
    3.280000000000E1   1.910498767553E-1   5.519489354442E-1   8.906154243995E-1    1.339832355051E0    2.973446591649E0
    3.285000000000E1   1.906877646121E-1   5.513778153452E-1   8.878184262587E-1    1.337975692094E0    2.967859698310E0
    3.290000000000E1   1.903223238318E-1   5.508104322066E-1   8.850218658986E-1    1.336108440533E0    2.962263062470E0
    3.295000000000E1   1.899536121896E-1   5.502466903471E-1   8.822259825865E-1    1.334230486239E0    2.956656771363E0
    3.300000000000E1   1.895816873152E-1   5.496864937346E-1   8.794310133562E-1    1.332341718610E0    2.951040913016E0
    3.305000000000E1   1.892066066953E-1   5.491297460243E-1   8.766371930086E-1    1.330442030540E0    2.945415576268E0
    3.310000000000E1   1.888284276662E-1   5.485763505912E-1   8.738447541013E-1    1.328531318399E0    2.939780850758E0
    3.315000000000E1   1.884472074011E-1   5.480262105689E-1   8.710539269457E-1    1.326609482007E0    2.934136826923E0
    3.320000000000E1   1.880630029140E-1   5.474792288790E-1   8.682649396104E-1    1.324676424605E0    2.928483596008E0
    3.325000000000E1   1.876758710500E-1   5.469353082670E-1   8.654780179046E-1    1.322732052833E0    2.922821250054E0
    3.330000000000E1   1.872858684737E-1   5.463943513378E-1   8.626933853872E-1    1.320776276703E0    2.917149881901E0
    3.335000000000E1   1.868930516790E-1   5.458562605837E-1   8.599112633561E-1    1.318809009572E0    2.911469585191E0
    3.340000000000E1   1.864974769708E-1   5.453209384221E-1   8.571318708452E-1    1.316830168120E0    2.905780454358E0
    3.345000000000E1   1.860992004636E-1   5.447882872227E-1   8.543554246243E-1    1.314839672315E0    2.900082584626E0
    3.350000000000E1   1.856982780811E-1   5.442582093413E-1   8.515821391982E-1    1.312837445397E0    2.894376072017E0
    3.355000000000E1   1.852947655383E-1   5.437306071471E-1   8.488122268022E-1    1.310823413842E0    2.888661013329E0
    3.360000000000E1   1.848887183567E-1   5.432053830573E-1   8.460458974006E-1    1.308797507341E0    2.882937506156E0
    3.365000000000E1   1.844801918431E-1   5.426824395620E-1   8.432833586850E-1    1.306759658772E0    2.877205648863E0
    3.370000000000E1   1.840692410883E-1   5.421616792580E-1   8.405248160736E-1    1.304709804172E0    2.871465540592E0
    3.375000000000E1   1.836559209686E-1   5.416430048717E-1   8.377704727116E-1    1.302647882708E0    2.865717281260E0
    3.380000000000E1   1.832402861379E-1   5.411263192892E-1   8.350205294653E-1    1.300573836655E0    2.859960971547E0
    3.385000000000E1   1.828223910127E-1   5.406115255851E-1   8.322751849328E-1    1.298487611362E0    2.854196712892E0
    3.390000000000E1   1.824022897903E-1   5.400985270479E-1   8.295346354304E-1    1.296389155230E0    2.848424607499E0
    3.395000000000E1   1.819800364254E-1   5.395872272044E-1   8.267990749995E-1    1.294278419682E0    2.842644758312E0
    3.400000000000E1   1.815556846316E-1   5.390775298478E-1   8.240686954094E-1    1.292155359136E0    2.836857269025E0
    3.405000000000E1   1.811292878828E-1   5.385693390611E-1   8.213436861486E-1    1.290019930975E0    2.831062244067E0
    3.410000000000E1   1.807008993926E-1   5.380625592421E-1   8.186242344375E-1    1.287872095523E0    2.825259788596E0
    3.415000000000E1   1.802705721362E-1   5.375570951267E-1   8.159105252232E-1    1.285711816015E0    2.819450008501E0
    3.420000000000E1   1.798383588248E-1   5.370528518129E-1   8.132027411775E-1    1.283539058569E0    2.813633010384E0
    3.425000000000E1   1.794043119089E-1   5.365497347837E-1   8.105010626994E-1    1.281353792158E0    2.807808901550E0
    3.430000000000E1   1.789684835765E-1   5.360476499288E-1   8.078056679274E-1    1.279155988583E0    2.801977790016E0
    3.435000000000E1   1.785309257510E-1   5.355465035647E-1   8.051167327249E-1    1.276945622445E0    2.796139784485E0
    3.440000000000E1   1.780916900715E-1   5.350462024600E-1   8.024344306929E-1    1.274722671115E0    2.790294994340E0
    3.445000000000E1   1.776508279186E-1   5.345466538520E-1   7.997589331732E-1    1.272487114709E0    2.784443529653E0
    3.450000000000E1   1.772083903857E-1   5.340477654683E-1   7.970904092431E-1    1.270238936057E0    2.778585501154E0
    3.455000000000E1   1.767644282841E-1   5.335494455478E-1   7.944290257205E-1    1.267978120676E0    2.772721020228E0
    3.460000000000E1   1.763189921465E-1   5.330516028567E-1   7.917749471744E-1    1.265704656743E0    2.766850198920E0
    3.465000000000E1   1.758721322020E-1   5.325541467095E-1   7.891283359144E-1    1.263418535065E0    2.760973149891E0
    3.470000000000E1   1.754238984063E-1   5.320569869861E-1   7.864893520100E-1    1.261119749052E0    2.755089986454E0
    3.475000000000E1   1.749743404115E-1   5.315600341494E-1   7.838581532796E-1    1.258808294688E0    2.749200822529E0
    3.480000000000E1   1.745235075710E-1   5.310631992633E-1   7.812348952997E-1    1.256484170506E0    2.743305772640E0
    3.485000000000E1   1.740714489404E-1   5.305663940073E-1   7.786197314088E-1    1.254147377555E0    2.737404951911E0
    3.490000000000E1   1.736182132732E-1   5.300695306937E-1   7.760128127127E-1    1.251797919374E0    2.731498476054E0
    3.495000000000E1   1.731638490099E-1   5.295725222841E-1   7.734142880850E-1    1.249435801967E0    2.725586461346E0
    3.500000000000E1   1.727084042883E-1   5.290752824026E-1   7.708243041787E-1    1.247061033769E0    2.719669024639E0
    3.505000000000E1   1.722519269336E-1   5.285777253522E-1   7.682430054158E-1    1.244673625624E0    2.713746283325E0
    3.510000000000E1   1.717944644531E-1   5.280797661283E-1   7.656705340071E-1    1.242273590753E0    2.707818355342E0
    3.515000000000E1   1.713360640455E-1   5.275813204319E-1   7.631070299490E-1    1.239860944727E0    2.701885359154E0
    3.520000000000E1   1.708767725722E-1   5.270823046833E-1   7.605526310284E-1    1.237435705442E0    2.695947413726E0
    3.525000000000E1   1.704166365942E-1   5.265826360356E-1   7.580074728350E-1    1.234997893084E0    2.690004638549E0
    3.530000000000E1   1.699557023374E-1   5.260822323861E-1   7.554716887533E-1    1.232547530110E0    2.684057153586E0
    3.535000000000E1   1.694940157007E-1   5.255810123897E-1   7.529454099756E-1    1.230084641214E0    2.678105079280E0
    3.540000000000E1   1.690316222574E-1   5.250788954684E-1   7.504287655118E-1    1.227609253303E0    2.672148536541E0
    3.545000000000E1   1.685685672514E-1   5.245758018237E-1   7.479218821807E-1    1.225121395464E0    2.666187646720E0
    3.550000000000E1   1.681048955861E-1   5.240716524483E-1   7.454248846349E-1    1.222621098946E0    2.660222531615E0
    3.555000000000E1   1.676406518366E-1   5.235663691344E-1   7.429378953504E-1    1.220108397120E0    2.654253313442E0
    3.560000000000E1   1.671758802441E-1   5.230598744846E-1   7.404610346354E-1    1.217583325464E0    2.648280114828E0
    3.565000000000E1   1.667106247008E-1   5.225520919222E-1   7.379944206399E-1    1.215045921526E0    2.642303058789E0
    3.570000000000E1   1.662449287689E-1   5.220429456990E-1   7.355381693634E-1    1.212496224901E0    2.636322268732E0
    3.575000000000E1   1.657788356579E-1   5.215323609052E-1   7.330923946530E-1    1.209934277204E0    2.630337868420E0
    3.580000000000E1   1.653123882413E-1   5.210202634763E-1   7.306572082196E-1    1.207360122040E0    2.624349981977E0
    3.585000000000E1   1.648456290447E-1   5.205065802034E-1   7.282327196332E-1    1.204773804982E0    2.618358733863E0
    3.590000000000E1   1.643786002434E-1   5.199912387395E-1   7.258190363374E-1    1.202175373539E0    2.612364248859E0
    3.595000000000E1   1.639113436671E-1   5.194741676058E-1   7.234162636542E-1    1.199564877129E0    2.606366652056E0
    3.600000000000E1   1.634439007962E-1   5.189552962014E-1   7.210245047840E-1    1.196942367056E0    2.600366068838E0
    3.605000000000E1   1.629763127513E-1   5.184345548078E-1   7.186438608261E-1    1.194307896483E0    2.594362624868E0
